,SP100,"(1,1)","(5,1)","(10,1)","(25,1)","(50,1)","(1,2)","(5,2)","(10,2)","(25,2)","(50,2)","(1,4)","(5,4)","(10,4)","(25,4)","(50,4)","(1,6)","(5,6)","(10,6)","(25,6)","(50,6)","(1,12)","(5,12)","(10,12)","(25,12)","(50,12)"
0,0.0607344742529505,0.0840545684881879,0.0539278142230707,0.07407699971261347,0.06865867034469425,0.058921210122395644,0.0840545684881879,0.05392866450393163,0.07407397664790957,0.0686628753280062,0.05892322076607842,0.0840545684881879,0.053928576007620695,0.07407154603028138,0.06865555615401785,0.05892024325737866,0.0840545684881879,0.05393310676255332,0.07406588134903604,0.06864292377450347,0.05891937776824914,0.0840545684881879,0.053930360882603764,0.07406567981477974,0.06864043821356994,0.05892902402122987
1,0.0224815136027872,0.1113251411708369,-0.005914880602393889,0.04154426890435543,0.03623654316765288,-0.0066272739818213034,0.1113251411708369,-0.005917451823002925,0.04153786569854073,0.03623143796834042,-0.006634892563162997,0.1113251411708369,-0.005911061040349873,0.04152461792541186,0.03622365060241363,-0.006640909821419327,0.1113251411708369,-0.005929429298772689,0.04150594324922136,0.036207012920918054,-0.006659210502031812,0.1113251411708369,-0.005924528791775513,0.0415077425149524,0.036204741063671435,-0.006651252984329258
2,-0.0455359147630415,-0.0114501402583342,-0.05221413392075859,-0.017170774889515024,-0.03375857007637414,-0.057593014143417595,-0.0114501402583342,-0.052215136946071314,-0.017174577423631914,-0.033764194434723255,-0.057595971379001035,-0.0114501402583342,-0.05221309512782774,-0.017183994499575753,-0.033766504060036825,-0.05759964724329492,-0.0114501402583342,-0.05222170238162277,-0.01719668664320974,-0.033777403487479145,-0.05760203820796165,-0.0114501402583342,-0.05221934222459884,-0.017196381089063205,-0.0337829744309917,-0.05760927922177063
3,0.0828347353345088,0.1807513420719915,0.09945671543571537,0.10444222722874236,0.09919017482039952,0.08479563772894817,0.1807513420719915,0.09945871670949716,0.10443889452810659,0.09919229232995097,0.08480225621249786,0.1807513420719915,0.09945962548202229,0.10444422874675502,0.09919384122829987,0.084805043332399,0.1807513420719915,0.09947435443015247,0.1044450344690648,0.09919268040267229,0.08482367359372234,0.1807513420719915,0.09946686975817012,0.10444419724235304,0.09918758388187918,0.08481275498515699
4,-0.0087654713300517,-0.0698805248418029,-0.015406276352377145,-0.02214035405706956,-0.01261354371247394,-0.010449583324548133,-0.0698805248418029,-0.015406807891455923,-0.022138191045780325,-0.012613790474534137,-0.010450752148601156,-0.0698805248418029,-0.01540834321824624,-0.022139660282788007,-0.012614754618093657,-0.010453983981322705,-0.0698805248418029,-0.015413345656684781,-0.02213649701208811,-0.012609758930478592,-0.010458325665747796,-0.0698805248418029,-0.015410547298759984,-0.022133549773709377,-0.012602573689798184,-0.01046436291981041
5,0.0149326974640196,0.023827182875024,0.024559214536551844,0.03404933405892204,0.02537043547466481,0.013178218886538692,0.023827182875024,0.02455928463617999,0.0340475550208716,0.025368626001749016,0.013176893007021188,0.023827182875024,0.02455934759130348,0.034045771344664084,0.025368971171553324,0.013177534678205993,0.023827182875024,0.02456073493186708,0.034043430046404755,0.02536599951622924,0.01317794609872272,0.023827182875024,0.02456044078642295,0.03383408359756225,0.024971840233194535,0.018018476535582913
6,0.0196724126558564,-0.0336145463438588,0.026143841457840992,0.023591134590055466,0.024832317055193953,0.025610269787621487,-0.0336145463438588,0.02614398680064301,0.02359018714396997,0.02483431643859284,0.025611305403762264,-0.0336145463438588,0.02614245954002663,0.023590921302925366,0.02483126806306522,0.02561021206623662,-0.0336145463438588,0.026146954068302232,0.02359327381637264,0.024830473035911356,0.025611269674220047,-0.0336145463438588,0.02614726007054484,0.021773240472130695,0.02358455258564679,0.0283514754529326
7,-0.0363303425728948,-0.0016221180655091,-0.03348729019877663,-0.021810500527423622,-0.029839185080726763,-0.04177737852257649,-0.0016221180655091,-0.03348768627804353,-0.021812550673601487,-0.029842409666094437,-0.04177900218397565,-0.0016221180655091,-0.033486381283913694,-0.021816122997102637,-0.029845272910982292,-0.04178343488333019,-0.0016221180655091,-0.03349031588330672,-0.021820596065566116,-0.02985170103707118,-0.041783196859657125,-0.0016221180655091,-0.033489958271381404,-0.02016491159736468,-0.02797126853555832,-0.03713733158296294
8,-0.0213359669867632,-0.0095197320509898,-0.003294972182163329,-0.011344735833988182,-0.014292002628900572,-0.016801079341952806,-0.0095197320509898,-0.0032949003814118135,-0.01134331935081846,-0.014294887851242407,-0.016801520544092282,-0.0095197320509898,-0.003295209296459163,-0.011341727956984456,-0.014291387909242285,-0.0167998690001525,-0.0095197320509898,-0.0032949116910899086,-0.011340004210896069,-0.014287295434995125,-0.01679310793735555,-0.0095197320509898,-0.0032949922659581653,-0.012731134054290955,-0.014016674390655048,-0.019984529298894195
